zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
78009,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.095538215,0.074716065,0.115455614
78884,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.095538215,0.074716065,0.115455614
78833,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.095538215,0.074716065,0.115455614
78355,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.095538215,0.074716065,0.115455614
78585,12268,"Medina Electric Coop, Inc",TX,Bundled,Cooperative,0.095538215,0.074716065,0.115455614
38053,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38139,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38127,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38133,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38131,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38128,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38049,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38109,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38112,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38152,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38132,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38134,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38104,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38106,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38004,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38135,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38138,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38011,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38107,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38018,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38028,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38117,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38105,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38120,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38101,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38125,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
72338,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38002,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38119,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38118,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38023,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38114,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38122,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38115,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38111,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38126,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38103,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38108,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38141,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38017,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38016,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38116,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38187,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38186,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38184,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38181,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38159,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38157,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38150,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38151,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38055,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38054,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38167,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38166,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38161,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38163,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38168,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38083,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38088,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38130,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38147,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38145,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38148,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
37501,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38113,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38190,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38193,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38194,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38197,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38014,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38188,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38183,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38182,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38136,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38137,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38124,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
37544,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38177,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38174,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38175,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38173,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38027,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
38029,12293,City of Memphis - (TN),TN,Bundled,Municipal,0.099391442,0.058091375,0.100204066
54915,12298,City of Menasha - (WI),WI,Bundled,Municipal,0.095364936,0.065612347,0.114684919
54952,12298,City of Menasha - (WI),WI,Bundled,Municipal,0.095364936,0.065612347,0.114684919
54956,12298,City of Menasha - (WI),WI,Bundled,Municipal,0.095364936,0.065612347,0.114684919
58230,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58244,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58261,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58272,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58259,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58382,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58262,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58035,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58227,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58282,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58254,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58229,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58276,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58301,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58377,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58212,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58335,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58214,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58345,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58275,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58330,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58327,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58271,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58256,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58362,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58216,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58237,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58046,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58278,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58223,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58257,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58274,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58260,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58235,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58233,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58201,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58038,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58270,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58357,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58241,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58258,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58273,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58267,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58381,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58265,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58370,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58222,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58240,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58344,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58224,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58016,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58218,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58238,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58203,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58009,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58266,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58250,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58251,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58228,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58231,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58277,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58374,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58045,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58048,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58236,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58210,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58243,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58220,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58225,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58380,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58321,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
58219,12301,Nodak Electric Coop Inc,ND,Bundled,Cooperative,0,0.07808939,0.11752855
95369,12312,Merced Irrigation District,CA,Bundled,Political Subdivision,0.135946433,0.101513625,0.174673458
95333,12312,Merced Irrigation District,CA,Bundled,Political Subdivision,0.135946433,0.101513625,0.174673458
95303,12312,Merced Irrigation District,CA,Bundled,Political Subdivision,0.135946433,0.101513625,0.174673458
95388,12312,Merced Irrigation District,CA,Bundled,Political Subdivision,0.135946433,0.101513625,0.174673458
95374,12312,Merced Irrigation District,CA,Bundled,Political Subdivision,0.135946433,0.101513625,0.174673458
95334,12312,Merced Irrigation District,CA,Bundled,Political Subdivision,0.135946433,0.101513625,0.174673458
95340,12312,Merced Irrigation District,CA,Bundled,Political Subdivision,0.135946433,0.101513625,0.174673458
95365,12312,Merced Irrigation District,CA,Bundled,Political Subdivision,0.135946433,0.101513625,0.174673458
95348,12312,Merced Irrigation District,CA,Bundled,Political Subdivision,0.135946433,0.101513625,0.174673458
95341,12312,Merced Irrigation District,CA,Bundled,Political Subdivision,0.135946433,0.101513625,0.174673458
95301,12312,Merced Irrigation District,CA,Bundled,Political Subdivision,0.135946433,0.101513625,0.174673458
95312,12312,Merced Irrigation District,CA,Bundled,Political Subdivision,0.135946433,0.101513625,0.174673458
95343,12312,Merced Irrigation District,CA,Bundled,Political Subdivision,0.135946433,0.101513625,0.174673458
95344,12312,Merced Irrigation District,CA,Bundled,Political Subdivision,0.135946433,0.101513625,0.174673458
38487,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
38461,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
37055,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
37078,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
37096,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
37140,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
38476,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
37050,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
38333,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
38363,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
38311,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
38482,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
37175,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
37033,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
38221,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
37097,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
38320,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
37134,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
37178,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
38474,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
37101,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
38341,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
38464,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
38329,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
38485,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
37061,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
38454,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
37058,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
37025,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
37185,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
38380,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
37181,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
38483,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
37137,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
38462,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
37098,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
38425,12330,Meriwether Lewis Electric Coop,TN,Bundled,Cooperative,0.125852662,0.053063159,0.114641886
85202,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85203,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85142,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85120,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85234,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85207,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85204,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85256,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85283,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85215,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85281,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85257,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85201,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85224,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85213,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85297,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85225,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85210,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85206,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85212,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85205,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85233,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85208,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85209,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85282,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85275,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85274,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85277,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85216,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85214,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
85211,12351,City of Mesa - (AZ),AZ,Bundled,Municipal,0.080098232,0,0.100692134
46507,12377,Midwest Energy Cooperative,IN,Bundled,Cooperative,0.178849271,0,0.143143486
46530,12377,Midwest Energy Cooperative,IN,Bundled,Cooperative,0.178849271,0,0.143143486
46565,12377,Midwest Energy Cooperative,IN,Bundled,Cooperative,0.178849271,0,0.143143486
46540,12377,Midwest Energy Cooperative,IN,Bundled,Cooperative,0.178849271,0,0.143143486
46514,12377,Midwest Energy Cooperative,IN,Bundled,Cooperative,0.178849271,0,0.143143486
49238,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49130,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49288,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49047,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49253,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49248,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49071,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49088,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49061,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49002,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49011,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49268,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49048,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49022,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49052,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49236,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49045,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49098,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49265,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49270,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49009,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49256,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49089,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49064,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49072,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49267,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49040,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49233,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49066,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49087,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49095,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49112,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49024,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49031,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49249,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49230,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
49111,12377,Midwest Energy Cooperative,MI,Bundled,Cooperative,0.151436277,0,0.146992606
